camp_id,block_id,variable,count
CXB-209,CXB-209_C040,f_below_1,54
CXB-209,CXB-209_C040,m_below_1,62
CXB-209,CXB-209_C040,f_1_to_4,219
CXB-209,CXB-209_C040,m_1_to_5,206
CXB-209,CXB-209_C040,f_5_to_11,287
CXB-209,CXB-209_C040,m_5_to_11,251
CXB-209,CXB-209_C040,f_12_to_17,151
CXB-209,CXB-209_C040,m_12_to_17,189
CXB-209,CXB-209_C040,f_18_to_59,670
CXB-209,CXB-209_C040,m_18_to_59,659
CXB-209,CXB-209_C040,f_60_plus,59
CXB-209,CXB-209_C040,m_60_plus,70
CXB-209,CXB-209_D041,n_family,1050
CXB-209,CXB-209_D041,n_individuals,4175
CXB-209,CXB-209_D041,f_below_1,72
CXB-209,CXB-209_D041,m_below_1,87
CXB-209,CXB-209_D041,f_1_to_4,290
CXB-209,CXB-209_D041,m_1_to_5,316
CXB-209,CXB-209_D041,f_5_to_11,413
CXB-209,CXB-209_D041,m_5_to_11,402
CXB-209,CXB-209_D041,f_12_to_17,203
CXB-209,CXB-209_D041,m_12_to_17,249
CXB-209,CXB-209_D041,f_18_to_59,1039
CXB-209,CXB-209_D041,m_18_to_59,923
CXB-209,CXB-209_D041,f_60_plus,72
CXB-209,CXB-209_D041,m_60_plus,109
CXB-209,CXB-209_E042,n_family,952
CXB-209,CXB-209_E042,n_individuals,4716
CXB-209,CXB-209_E042,f_below_1,73
CXB-209,CXB-209_E042,m_below_1,89
CXB-209,CXB-209_E042,f_1_to_4,372
CXB-209,CXB-209_E042,m_1_to_5,403
CXB-209,CXB-209_E042,f_5_to_11,481
CXB-209,CXB-209_E042,m_5_to_11,525
CXB-209,CXB-209_E042,f_12_to_17,255
CXB-209,CXB-209_E042,m_12_to_17,310
CXB-209,CXB-209_E042,f_18_to_59,1088
CXB-209,CXB-209_E042,m_18_to_59,954
CXB-209,CXB-209_E042,f_60_plus,78
CXB-209,CXB-209_E042,m_60_plus,88
CXB-208,CXB-208_A043,n_family,1140
CXB-208,CXB-208_A043,n_individuals,5706
CXB-208,CXB-208_A043,f_below_1,67
CXB-208,CXB-208_A043,m_below_1,69
CXB-208,CXB-208_A043,f_1_to_4,415
CXB-208,CXB-208_A043,m_1_to_5,407
CXB-208,CXB-208_A043,f_5_to_11,598
CXB-208,CXB-208_A043,m_5_to_11,753
CXB-208,CXB-208_A043,f_12_to_17,343
CXB-208,CXB-208_A043,m_12_to_17,353
CXB-208,CXB-208_A043,f_18_to_59,1339
CXB-208,CXB-208_A043,m_18_to_59,1125
CXB-208,CXB-208_A043,f_60_plus,105
CXB-208,CXB-208_A043,m_60_plus,132
CXB-208,CXB-208_B044,n_family,1023
CXB-208,CXB-208_B044,n_individuals,4781
CXB-208,CXB-208_B044,f_below_1,71
CXB-208,CXB-208_B044,m_below_1,57
CXB-208,CXB-208_B044,f_1_to_4,377
CXB-208,CXB-208_B044,m_1_to_5,333
CXB-208,CXB-208_B044,f_5_to_11,574
CXB-208,CXB-208_B044,m_5_to_11,584
CXB-208,CXB-208_B044,f_12_to_17,281
CXB-208,CXB-208_B044,m_12_to_17,325
CXB-208,CXB-208_B044,f_18_to_59,1117
CXB-208,CXB-208_B044,m_18_to_59,893
CXB-208,CXB-208_B044,f_60_plus,70
CXB-208,CXB-208_B044,m_60_plus,99
CXB-208,CXB-208_C045,n_family,1316
CXB-208,CXB-208_C045,n_individuals,6003
CXB-208,CXB-208_C045,f_below_1,69
CXB-208,CXB-208_C045,m_below_1,64
CXB-208,CXB-208_C045,f_1_to_4,416
CXB-208,CXB-208_C045,m_1_to_5,463
CXB-208,CXB-208_C045,f_5_to_11,683
CXB-208,CXB-208_C045,m_5_to_11,678
CXB-208,CXB-208_C045,f_12_to_17,378
CXB-208,CXB-208_C045,m_12_to_17,403
CXB-208,CXB-208_C045,f_18_to_59,1410
CXB-208,CXB-208_C045,m_18_to_59,1214
CXB-208,CXB-208_C045,f_60_plus,97
CXB-208,CXB-208_C045,m_60_plus,128
CXB-208,CXB-208_D046,n_family,1293
CXB-208,CXB-208_D046,n_individuals,5741
CXB-208,CXB-208_D046,f_below_1,94
CXB-208,CXB-208_D046,m_below_1,78
CXB-208,CXB-208_D046,f_1_to_4,439
CXB-208,CXB-208_D046,m_1_to_5,452
CXB-208,CXB-208_D046,f_5_to_11,599
CXB-208,CXB-208_D046,m_5_to_11,603
CXB-208,CXB-208_D046,f_12_to_17,337
CXB-208,CXB-208_D046,m_12_to_17,356
CXB-208,CXB-208_D046,f_18_to_59,1378
CXB-208,CXB-208_D046,m_18_to_59,1187
CXB-208,CXB-208_D046,f_60_plus,86
CXB-208,CXB-208_D046,m_60_plus,132
CXB-207,CXB-207_A047,n_family,1154
CXB-207,CXB-207_A047,n_individuals,4876
CXB-207,CXB-207_A047,f_below_1,66
CXB-207,CXB-207_A047,m_below_1,64
CXB-207,CXB-207_A047,f_1_to_4,331
CXB-207,CXB-207_A047,m_1_to_5,345
CXB-207,CXB-207_A047,f_5_to_11,468
CXB-207,CXB-207_A047,m_5_to_11,463
CXB-207,CXB-207_A047,f_12_to_17,309
CXB-207,CXB-207_A047,m_12_to_17,292
CXB-207,CXB-207_A047,f_18_to_59,1230
CXB-207,CXB-207_A047,m_18_to_59,1083
CXB-207,CXB-207_A047,f_60_plus,96
CXB-207,CXB-207_A047,m_60_plus,129
CXB-207,CXB-207_B048,n_family,1020
CXB-207,CXB-207_B048,n_individuals,4130
CXB-207,CXB-207_B048,f_below_1,54
CXB-207,CXB-207_B048,m_below_1,64
CXB-207,CXB-207_B048,f_1_to_4,299
CXB-207,CXB-207_B048,m_1_to_5,304
CXB-207,CXB-207_B048,f_5_to_11,451
CXB-207,CXB-207_B048,m_5_to_11,427
CXB-207,CXB-207_B048,f_12_to_17,263
CXB-207,CXB-207_B048,m_12_to_17,256
CXB-207,CXB-207_B048,f_18_to_59,987
CXB-207,CXB-207_B048,m_18_to_59,859
CXB-207,CXB-207_B048,f_60_plus,78
CXB-207,CXB-207_B048,m_60_plus,88
CXB-207,CXB-207_C049,n_family,1104
CXB-207,CXB-207_C049,n_individuals,4969
CXB-207,CXB-207_C049,f_below_1,67
CXB-207,CXB-207_C049,m_below_1,75
CXB-207,CXB-207_C049,f_1_to_4,385
CXB-207,CXB-207_C049,m_1_to_5,397
CXB-207,CXB-207_C049,f_5_to_11,504
CXB-207,CXB-207_C049,m_5_to_11,573
CXB-207,CXB-207_C049,f_12_to_17,260
CXB-207,CXB-207_C049,m_12_to_17,316
CXB-207,CXB-207_C049,f_18_to_59,1207
CXB-207,CXB-207_C049,m_18_to_59,988
CXB-207,CXB-207_C049,f_60_plus,85
CXB-207,CXB-207_C049,m_60_plus,112
CXB-207,CXB-207_D050,n_family,1095
CXB-207,CXB-207_D050,n_individuals,4957
CXB-207,CXB-207_D050,f_below_1,50
CXB-207,CXB-207_D050,m_below_1,68
CXB-207,CXB-207_D050,f_1_to_4,384
CXB-207,CXB-207_D050,m_1_to_5,340
CXB-207,CXB-207_D050,f_5_to_11,501
CXB-207,CXB-207_D050,m_5_to_11,545
CXB-207,CXB-207_D050,f_12_to_17,292
CXB-207,CXB-207_D050,m_12_to_17,327
CXB-207,CXB-207_D050,f_18_to_59,1246
CXB-207,CXB-207_D050,m_18_to_59,1005
CXB-207,CXB-207_D050,f_60_plus,89
CXB-207,CXB-207_D050,m_60_plus,110
CXB-207,CXB-207_E051,n_family,1189
CXB-207,CXB-207_E051,n_individuals,5855
CXB-207,CXB-207_E051,f_below_1,75
CXB-207,CXB-207_E051,m_below_1,74
CXB-207,CXB-207_E051,f_1_to_4,454
CXB-207,CXB-207_E051,m_1_to_5,476
CXB-207,CXB-207_E051,f_5_to_11,643
CXB-207,CXB-207_E051,m_5_to_11,622
CXB-207,CXB-207_E051,f_12_to_17,318
CXB-207,CXB-207_E051,m_12_to_17,396
CXB-207,CXB-207_E051,f_18_to_59,1394
CXB-207,CXB-207_E051,m_18_to_59,1178
CXB-207,CXB-207_E051,f_60_plus,98
CXB-207,CXB-207_E051,m_60_plus,127
CXB-207,CXB-207_F052,n_family,1070
CXB-207,CXB-207_F052,n_individuals,4661
CXB-207,CXB-207_F052,f_below_1,64
CXB-207,CXB-207_F052,m_below_1,77
CXB-207,CXB-207_F052,f_1_to_4,362
CXB-207,CXB-207_F052,m_1_to_5,340
CXB-207,CXB-207_F052,f_5_to_11,532
CXB-207,CXB-207_F052,m_5_to_11,508
CXB-207,CXB-207_F052,f_12_to_17,281
CXB-207,CXB-207_F052,m_12_to_17,295
CXB-207,CXB-207_F052,f_18_to_59,1100
CXB-207,CXB-207_F052,m_18_to_59,935
CXB-207,CXB-207_F052,f_60_plus,71
CXB-207,CXB-207_F052,m_60_plus,96
CXB-207,CXB-207_G053,n_family,1077
CXB-207,CXB-207_G053,n_individuals,5349
CXB-207,CXB-207_G053,f_below_1,72
CXB-207,CXB-207_G053,m_below_1,68
CXB-207,CXB-207_G053,f_1_to_4,380
CXB-207,CXB-207_G053,m_1_to_5,379
CXB-207,CXB-207_G053,f_5_to_11,588
CXB-207,CXB-207_G053,m_5_to_11,632
CXB-207,CXB-207_G053,f_12_to_17,301
CXB-207,CXB-207_G053,m_12_to_17,364
CXB-207,CXB-207_G053,f_18_to_59,1278
CXB-207,CXB-207_G053,m_18_to_59,1074
CXB-207,CXB-207_G053,f_60_plus,75
CXB-207,CXB-207_G053,m_60_plus,138
CXB-210,CXB-210_A054,n_family,2026
CXB-210,CXB-210_A054,n_individuals,9691
CXB-210,CXB-210_A054,f_below_1,96
CXB-210,CXB-210_A054,m_below_1,130
CXB-210,CXB-210_A054,f_1_to_4,621
CXB-210,CXB-210_A054,m_1_to_5,602
CXB-210,CXB-210_A054,f_5_to_11,1070
CXB-210,CXB-210_A054,m_5_to_11,1135
CXB-210,CXB-210_A054,f_12_to_17,646
CXB-210,CXB-210_A054,m_12_to_17,690
CXB-210,CXB-210_A054,f_18_to_59,2395
CXB-210,CXB-210_A054,m_18_to_59,1946
CXB-210,CXB-210_A054,f_60_plus,158
CXB-210,CXB-210_A054,m_60_plus,202
CXB-210,CXB-210_B055,n_family,2177
CXB-210,CXB-210_B055,n_individuals,10328
CXB-210,CXB-210_B055,f_below_1,105
CXB-210,CXB-210_B055,m_below_1,142
CXB-210,CXB-210_B055,f_1_to_4,643
CXB-210,CXB-210_B055,m_1_to_5,648
CXB-210,CXB-210_B055,f_5_to_11,1116
CXB-210,CXB-210_B055,m_5_to_11,1148
CXB-210,CXB-210_B055,f_12_to_17,706
CXB-210,CXB-210_B055,m_12_to_17,751
CXB-210,CXB-210_B055,f_18_to_59,2601
CXB-210,CXB-210_B055,m_18_to_59,2080
CXB-210,CXB-210_B055,f_60_plus,140
CXB-210,CXB-210_B055,m_60_plus,248
CXB-210,CXB-210_C056,n_family,1642
CXB-210,CXB-210_C056,n_individuals,7706
CXB-210,CXB-210_C056,f_below_1,90
CXB-210,CXB-210_C056,m_below_1,92
CXB-210,CXB-210_C056,f_1_to_4,443
CXB-210,CXB-210_C056,m_1_to_5,487
CXB-210,CXB-210_C056,f_5_to_11,808
CXB-210,CXB-210_C056,m_5_to_11,890
CXB-210,CXB-210_C056,f_12_to_17,487
CXB-210,CXB-210_C056,m_12_to_17,564
CXB-210,CXB-210_C056,f_18_to_59,1920
CXB-210,CXB-210_C056,m_18_to_59,1612
CXB-210,CXB-210_C056,f_60_plus,132
CXB-210,CXB-210_C056,m_60_plus,181
CXB-210,CXB-210_D057,n_family,81
CXB-210,CXB-210_D057,n_individuals,339
CXB-210,CXB-210_D057,f_below_1,14
CXB-210,CXB-210_D057,m_below_1,23
CXB-210,CXB-210_D057,f_1_to_4,17
CXB-210,CXB-210_D057,m_1_to_5,15
CXB-210,CXB-210_D057,f_5_to_11,32
CXB-210,CXB-210_D057,m_5_to_11,35
CXB-210,CXB-210_D057,f_12_to_17,14
CXB-210,CXB-210_D057,m_12_to_17,15
CXB-210,CXB-210_D057,f_18_to_59,90
CXB-210,CXB-210_D057,m_18_to_59,69
CXB-210,CXB-210_D057,f_60_plus,7
CXB-210,CXB-210_D057,m_60_plus,8
CXB-210,CXB-210_E058,n_family,115
CXB-210,CXB-210_E058,n_individuals,499
CXB-210,CXB-210_E058,f_below_1,27
CXB-210,CXB-210_E058,m_below_1,20
CXB-210,CXB-210_E058,f_1_to_4,38
CXB-210,CXB-210_E058,m_1_to_5,24
CXB-210,CXB-210_E058,f_5_to_11,41
CXB-210,CXB-210_E058,m_5_to_11,46
CXB-210,CXB-210_E058,f_12_to_17,36
CXB-210,CXB-210_E058,m_12_to_17,25
CXB-210,CXB-210_E058,f_18_to_59,129
CXB-210,CXB-210_E058,m_18_to_59,100
CXB-210,CXB-210_E058,f_60_plus,3
CXB-210,CXB-210_E058,m_60_plus,10
CXB-210,CXB-210_F059,n_family,143
CXB-210,CXB-210_F059,n_individuals,662
CXB-210,CXB-210_F059,f_below_1,20
CXB-210,CXB-210_F059,m_below_1,12
CXB-210,CXB-210_F059,f_1_to_4,40
CXB-210,CXB-210_F059,m_1_to_5,39
CXB-210,CXB-210_F059,f_5_to_11,71
CXB-210,CXB-210_F059,m_5_to_11,64
CXB-210,CXB-210_F059,f_12_to_17,46
CXB-210,CXB-210_F059,m_12_to_17,43
CXB-210,CXB-210_F059,f_18_to_59,167
CXB-210,CXB-210_F059,m_18_to_59,130
CXB-210,CXB-210_F059,f_60_plus,9
CXB-210,CXB-210_F059,m_60_plus,21
CXB-211,CXB-211_A060,n_family,1011
CXB-211,CXB-211_A060,n_individuals,4781
CXB-211,CXB-211_A060,f_below_1,66
CXB-211,CXB-211_A060,m_below_1,79
CXB-211,CXB-211_A060,f_1_to_4,319
CXB-211,CXB-211_A060,m_1_to_5,321
CXB-211,CXB-211_A060,f_5_to_11,530
CXB-211,CXB-211_A060,m_5_to_11,557
CXB-211,CXB-211_A060,f_12_to_17,280
CXB-211,CXB-211_A060,m_12_to_17,357
CXB-211,CXB-211_A060,f_18_to_59,1139
CXB-211,CXB-211_A060,m_18_to_59,953
CXB-211,CXB-211_A060,f_60_plus,82
CXB-211,CXB-211_A060,m_60_plus,98
CXB-211,CXB-211_B061,n_family,1106
CXB-211,CXB-211_B061,n_individuals,5086
CXB-211,CXB-211_B061,f_below_1,72
CXB-211,CXB-211_B061,m_below_1,78
CXB-211,CXB-211_B061,f_1_to_4,344
CXB-211,CXB-211_B061,m_1_to_5,307
CXB-211,CXB-211_B061,f_5_to_11,574
CXB-211,CXB-211_B061,m_5_to_11,581
CXB-211,CXB-211_B061,f_12_to_17,302
CXB-211,CXB-211_B061,m_12_to_17,355
CXB-211,CXB-211_B061,f_18_to_59,1265
CXB-211,CXB-211_B061,m_18_to_59,1038
CXB-211,CXB-211_B061,f_60_plus,75
CXB-211,CXB-211_B061,m_60_plus,95
CXB-211,CXB-211_C062,n_family,1294
CXB-211,CXB-211_C062,n_individuals,6247
CXB-211,CXB-211_C062,f_below_1,78
CXB-211,CXB-211_C062,m_below_1,89
CXB-211,CXB-211_C062,f_1_to_4,454
CXB-211,CXB-211_C062,m_1_to_5,423
CXB-211,CXB-211_C062,f_5_to_11,722
CXB-211,CXB-211_C062,m_5_to_11,718
CXB-211,CXB-211_C062,f_12_to_17,383
CXB-211,CXB-211_C062,m_12_to_17,449
CXB-211,CXB-211_C062,f_18_to_59,1511
CXB-211,CXB-211_C062,m_18_to_59,1217
CXB-211,CXB-211_C062,f_60_plus,83
CXB-211,CXB-211_C062,m_60_plus,120
CXB-211,CXB-211_D063,n_family,1046
CXB-211,CXB-211_D063,n_individuals,4912
CXB-211,CXB-211_D063,f_below_1,74
CXB-211,CXB-211_D063,m_below_1,80
CXB-211,CXB-211_D063,f_1_to_4,335
CXB-211,CXB-211_D063,m_1_to_5,307
CXB-211,CXB-211_D063,f_5_to_11,559
CXB-211,CXB-211_D063,m_5_to_11,576
CXB-211,CXB-211_D063,f_12_to_17,310
CXB-211,CXB-211_D063,m_12_to_17,328
CXB-211,CXB-211_D063,f_18_to_59,1169
CXB-211,CXB-211_D063,m_18_to_59,980
CXB-211,CXB-211_D063,f_60_plus,82
CXB-211,CXB-211_D063,m_60_plus,112
CXB-211,CXB-211_E064,n_family,1064
CXB-211,CXB-211_E064,n_individuals,4878
CXB-211,CXB-211_E064,f_below_1,72
CXB-211,CXB-211_E064,m_below_1,82
CXB-211,CXB-211_E064,f_1_to_4,311
CXB-211,CXB-211_E064,m_1_to_5,376
CXB-211,CXB-211_E064,f_5_to_11,545
CXB-211,CXB-211_E064,m_5_to_11,522
CXB-211,CXB-211_E064,f_12_to_17,311
CXB-211,CXB-211_E064,m_12_to_17,322
CXB-211,CXB-211_E064,f_18_to_59,1189
CXB-211,CXB-211_E064,m_18_to_59,978
CXB-211,CXB-211_E064,f_60_plus,73
CXB-211,CXB-211_E064,m_60_plus,97
CXB-211,CXB-211_F065,n_family,1067
CXB-211,CXB-211_F065,n_individuals,4697
CXB-211,CXB-211_F065,f_below_1,59
CXB-211,CXB-211_F065,m_below_1,72
CXB-211,CXB-211_F065,f_1_to_4,357
CXB-211,CXB-211_F065,m_1_to_5,337
CXB-211,CXB-211_F065,f_5_to_11,494
CXB-211,CXB-211_F065,m_5_to_11,537
CXB-211,CXB-211_F065,f_12_to_17,290
CXB-211,CXB-211_F065,m_12_to_17,301
CXB-211,CXB-211_F065,f_18_to_59,1157
CXB-211,CXB-211_F065,m_18_to_59,930
CXB-211,CXB-211_F065,f_60_plus,74
CXB-211,CXB-211_F065,m_60_plus,89
CXB-213,CXB-213_A066,n_family,1050
CXB-213,CXB-213_A066,n_individuals,4931
CXB-213,CXB-213_A066,f_below_1,79
CXB-213,CXB-213_A066,m_below_1,74
CXB-213,CXB-213_A066,f_1_to_4,337
CXB-213,CXB-213_A066,m_1_to_5,358
CXB-213,CXB-213_A066,f_5_to_11,508
CXB-213,CXB-213_A066,m_5_to_11,568
CXB-213,CXB-213_A066,f_12_to_17,299
CXB-213,CXB-213_A066,m_12_to_17,324
CXB-213,CXB-213_A066,f_18_to_59,1228
CXB-213,CXB-213_A066,m_18_to_59,970
CXB-213,CXB-213_A066,f_60_plus,81
CXB-213,CXB-213_A066,m_60_plus,105
CXB-213,CXB-213_B067,n_family,1032
CXB-213,CXB-213_B067,n_individuals,4623
CXB-213,CXB-213_B067,f_below_1,57
CXB-213,CXB-213_B067,m_below_1,68
CXB-213,CXB-213_B067,f_1_to_4,341
CXB-213,CXB-213_B067,m_1_to_5,336
CXB-213,CXB-213_B067,f_5_to_11,524
CXB-213,CXB-213_B067,m_5_to_11,489
CXB-213,CXB-213_B067,f_12_to_17,295
CXB-213,CXB-213_B067,m_12_to_17,328
CXB-213,CXB-213_B067,f_18_to_59,1127
CXB-213,CXB-213_B067,m_18_to_59,886
CXB-213,CXB-213_B067,f_60_plus,66
CXB-213,CXB-213_B067,m_60_plus,106
CXB-213,CXB-213_C068,n_family,700
CXB-213,CXB-213_C068,n_individuals,3641
CXB-213,CXB-213_C068,f_below_1,48
CXB-213,CXB-213_C068,m_below_1,56
CXB-213,CXB-213_C068,f_1_to_4,269
CXB-213,CXB-213_C068,m_1_to_5,266
CXB-213,CXB-213_C068,f_5_to_11,407
CXB-213,CXB-213_C068,m_5_to_11,404
CXB-213,CXB-213_C068,f_12_to_17,216
CXB-213,CXB-213_C068,m_12_to_17,244
CXB-213,CXB-213_C068,f_18_to_59,889
CXB-213,CXB-213_C068,m_18_to_59,688
CXB-213,CXB-213_C068,f_60_plus,66
CXB-213,CXB-213_C068,m_60_plus,88
CXB-213,CXB-213_D069,n_family,1014
CXB-213,CXB-213_D069,n_individuals,4117
CXB-213,CXB-213_D069,f_below_1,82
CXB-213,CXB-213_D069,m_below_1,75
CXB-213,CXB-213_D069,f_1_to_4,314
CXB-213,CXB-213_D069,m_1_to_5,284
CXB-213,CXB-213_D069,f_5_to_11,431
CXB-213,CXB-213_D069,m_5_to_11,442
CXB-213,CXB-213_D069,f_12_to_17,239
CXB-213,CXB-213_D069,m_12_to_17,270
CXB-213,CXB-213_D069,f_18_to_59,1025
CXB-213,CXB-213_D069,m_18_to_59,819
CXB-213,CXB-213_D069,f_60_plus,55
CXB-213,CXB-213_D069,m_60_plus,81
CXB-213,CXB-213_E070,n_family,800
CXB-213,CXB-213_E070,n_individuals,3140
CXB-213,CXB-213_E070,f_below_1,36
CXB-213,CXB-213_E070,m_below_1,46
CXB-213,CXB-213_E070,f_1_to_4,208
CXB-213,CXB-213_E070,m_1_to_5,199
CXB-213,CXB-213_E070,f_5_to_11,333
CXB-213,CXB-213_E070,m_5_to_11,297
CXB-213,CXB-213_E070,f_12_to_17,191
CXB-213,CXB-213_E070,m_12_to_17,202
CXB-213,CXB-213_E070,f_18_to_59,793
CXB-213,CXB-213_E070,m_18_to_59,680
CXB-213,CXB-213_E070,f_60_plus,77
CXB-213,CXB-213_E070,m_60_plus,78
CXB-213,CXB-213_F071,n_family,1080
CXB-213,CXB-213_F071,n_individuals,5018
CXB-213,CXB-213_F071,f_below_1,61
CXB-213,CXB-213_F071,m_below_1,60
CXB-213,CXB-213_F071,f_1_to_4,291
CXB-213,CXB-213_F071,m_1_to_5,367
CXB-213,CXB-213_F071,f_5_to_11,534
CXB-213,CXB-213_F071,m_5_to_11,552
CXB-213,CXB-213_F071,f_12_to_17,350
CXB-213,CXB-213_F071,m_12_to_17,356
CXB-213,CXB-213_F071,f_18_to_59,1219
CXB-213,CXB-213_F071,m_18_to_59,1027
CXB-213,CXB-213_F071,f_60_plus,90
CXB-213,CXB-213_F071,m_60_plus,111
CXB-213,CXB-213_G072,n_family,1399
CXB-213,CXB-213_G072,n_individuals,7011
CXB-213,CXB-213_G072,f_below_1,72
CXB-213,CXB-213_G072,m_below_1,83
CXB-213,CXB-213_G072,f_1_to_4,441
CXB-213,CXB-213_G072,m_1_to_5,432
CXB-213,CXB-213_G072,f_5_to_11,740
CXB-213,CXB-213_G072,m_5_to_11,759
CXB-213,CXB-213_G072,f_12_to_17,486
CXB-213,CXB-213_G072,m_12_to_17,509
CXB-213,CXB-213_G072,f_18_to_59,1712
CXB-213,CXB-213_G072,m_18_to_59,1458
CXB-213,CXB-213_G072,f_60_plus,135
CXB-213,CXB-213_G072,m_60_plus,184
